TimeUTC,load_kwh,TimeDK,RegionName,ConsumerCategory3,ConsumerCategory2
2025-02-01 00:00:00+00:00,0.559773474855921,2025-02-01 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 01:00:00+00:00,0.5529314121705359,2025-02-01 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 02:00:00+00:00,0.5289247257287829,2025-02-01 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 03:00:00+00:00,0.49506693039443395,2025-02-01 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 04:00:00+00:00,0.45392243208269506,2025-02-01 05:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 05:00:00+00:00,0.4239239859073811,2025-02-01 06:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 06:00:00+00:00,0.4823908104629035,2025-02-01 07:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 07:00:00+00:00,0.5799025348350965,2025-02-01 08:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 08:00:00+00:00,0.6365059332870693,2025-02-01 09:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 09:00:00+00:00,0.6529177032341065,2025-02-01 10:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 10:00:00+00:00,0.6559617010721869,2025-02-01 11:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 11:00:00+00:00,0.6620887638097324,2025-02-01 12:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 12:00:00+00:00,0.6597893990440127,2025-02-01 13:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 13:00:00+00:00,0.6540065425455311,2025-02-01 14:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 14:00:00+00:00,0.6550572900800473,2025-02-01 15:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 15:00:00+00:00,0.6932242280121328,2025-02-01 16:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 16:00:00+00:00,0.8070153755529883,2025-02-01 17:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 17:00:00+00:00,0.8294756573409855,2025-02-01 18:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 18:00:00+00:00,0.744560771384052,2025-02-01 19:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 19:00:00+00:00,0.680937720730147,2025-02-01 20:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 20:00:00+00:00,0.6464891054843512,2025-02-01 21:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 21:00:00+00:00,0.609340364545549,2025-02-01 22:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 22:00:00+00:00,0.5737312822616506,2025-02-01 23:00:00,Region Hovedstaden,Privat,Privat
2025-02-01 23:00:00+00:00,0.5871503647955909,2025-02-02 00:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 00:00:00+00:00,0.5913299025479527,2025-02-02 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 01:00:00+00:00,0.5883095713881854,2025-02-02 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 02:00:00+00:00,0.5717255051207988,2025-02-02 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 03:00:00+00:00,0.5201992739802644,2025-02-02 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 04:00:00+00:00,0.4722872007568557,2025-02-02 05:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 05:00:00+00:00,0.45869263282356887,2025-02-02 06:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 06:00:00+00:00,0.5122080224599596,2025-02-02 07:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 07:00:00+00:00,0.6139764130506266,2025-02-02 08:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 08:00:00+00:00,0.6836143147323114,2025-02-02 09:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 09:00:00+00:00,0.710346345901298,2025-02-02 10:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 10:00:00+00:00,0.7178730279168821,2025-02-02 11:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 11:00:00+00:00,0.7210187151913816,2025-02-02 12:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 12:00:00+00:00,0.715087696444981,2025-02-02 13:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 13:00:00+00:00,0.7071530080496162,2025-02-02 14:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 14:00:00+00:00,0.7163382439970165,2025-02-02 15:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 15:00:00+00:00,0.7790578690673187,2025-02-02 16:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 16:00:00+00:00,0.9152803857672756,2025-02-02 17:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 17:00:00+00:00,0.8637925450634287,2025-02-02 18:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 18:00:00+00:00,0.7686048392311484,2025-02-02 19:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 19:00:00+00:00,0.7152351770061726,2025-02-02 20:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 20:00:00+00:00,0.6708616957137513,2025-02-02 21:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 21:00:00+00:00,0.5999740074718974,2025-02-02 22:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 22:00:00+00:00,0.5379217537077166,2025-02-02 23:00:00,Region Hovedstaden,Privat,Privat
2025-02-02 23:00:00+00:00,0.559324810249944,2025-02-03 00:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 00:00:00+00:00,0.5819455769545981,2025-02-03 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 01:00:00+00:00,0.5758994155829728,2025-02-03 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 02:00:00+00:00,0.5544068960944916,2025-02-03 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 03:00:00+00:00,0.48999362878668956,2025-02-03 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 04:00:00+00:00,0.45072026942511156,2025-02-03 05:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 05:00:00+00:00,0.5056796369097799,2025-02-03 06:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 06:00:00+00:00,0.5704862577074102,2025-02-03 07:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 07:00:00+00:00,0.5634588960335536,2025-02-03 08:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 08:00:00+00:00,0.5528735362924426,2025-02-03 09:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 09:00:00+00:00,0.5370874872674201,2025-02-03 10:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 10:00:00+00:00,0.5291799482271141,2025-02-03 11:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 11:00:00+00:00,0.5221640807363936,2025-02-03 12:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 12:00:00+00:00,0.507404272270569,2025-02-03 13:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 13:00:00+00:00,0.513072478848094,2025-02-03 14:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 14:00:00+00:00,0.5451144564724912,2025-02-03 15:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 15:00:00+00:00,0.6421919598980798,2025-02-03 16:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 16:00:00+00:00,0.8222000722691571,2025-02-03 17:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 17:00:00+00:00,0.8578375677283095,2025-02-03 18:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 18:00:00+00:00,0.7717225587890473,2025-02-03 19:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 19:00:00+00:00,0.7074540537322442,2025-02-03 20:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 20:00:00+00:00,0.6638604574901757,2025-02-03 21:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 21:00:00+00:00,0.6055769644807384,2025-02-03 22:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 22:00:00+00:00,0.5509293691205943,2025-02-03 23:00:00,Region Hovedstaden,Privat,Privat
2025-02-03 23:00:00+00:00,0.5606012230887226,2025-02-04 00:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 00:00:00+00:00,0.5883429537897072,2025-02-04 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 01:00:00+00:00,0.5972570910248701,2025-02-04 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 02:00:00+00:00,0.5418909033628206,2025-02-04 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 03:00:00+00:00,0.4882317655688052,2025-02-04 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 04:00:00+00:00,0.4565967616700373,2025-02-04 05:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 05:00:00+00:00,0.5143440658847926,2025-02-04 06:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 06:00:00+00:00,0.5748077398473186,2025-02-04 07:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 07:00:00+00:00,0.5599055837188783,2025-02-04 08:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 08:00:00+00:00,0.5445006110732177,2025-02-04 09:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 09:00:00+00:00,0.5315399324912706,2025-02-04 10:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 10:00:00+00:00,0.5279761282754296,2025-02-04 11:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 11:00:00+00:00,0.5324095352767283,2025-02-04 12:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 12:00:00+00:00,0.5251429302463929,2025-02-04 13:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 13:00:00+00:00,0.526945176653502,2025-02-04 14:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 14:00:00+00:00,0.563100350750407,2025-02-04 15:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 15:00:00+00:00,0.6610459720992746,2025-02-04 16:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 16:00:00+00:00,0.822402239629445,2025-02-04 17:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 17:00:00+00:00,0.845584751631685,2025-02-04 18:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 18:00:00+00:00,0.7634755465078714,2025-02-04 19:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 19:00:00+00:00,0.7009421147180347,2025-02-04 20:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 20:00:00+00:00,0.6589582238167968,2025-02-04 21:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 21:00:00+00:00,0.6017484869562688,2025-02-04 22:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 22:00:00+00:00,0.5719569377647499,2025-02-04 23:00:00,Region Hovedstaden,Privat,Privat
2025-02-04 23:00:00+00:00,0.6956933682071852,2025-02-05 00:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 00:00:00+00:00,0.6663130735314624,2025-02-05 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 01:00:00+00:00,0.5945215041232917,2025-02-05 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 02:00:00+00:00,0.518908333114944,2025-02-05 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 03:00:00+00:00,0.44321310491045757,2025-02-05 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 04:00:00+00:00,0.4245527980424765,2025-02-05 05:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 05:00:00+00:00,0.48370876400846874,2025-02-05 06:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 06:00:00+00:00,0.5437366342962954,2025-02-05 07:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 07:00:00+00:00,0.5329580922984197,2025-02-05 08:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 08:00:00+00:00,0.5199645273939059,2025-02-05 09:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 09:00:00+00:00,0.5069312036172197,2025-02-05 10:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 10:00:00+00:00,0.5085504981305052,2025-02-05 11:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 11:00:00+00:00,0.4854882245305116,2025-02-05 12:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 12:00:00+00:00,0.4704742160964467,2025-02-05 13:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 13:00:00+00:00,0.47311401251407875,2025-02-05 14:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 14:00:00+00:00,0.49635274511055183,2025-02-05 15:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 15:00:00+00:00,0.5794330416623793,2025-02-05 16:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 16:00:00+00:00,0.7612141115340951,2025-02-05 17:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 17:00:00+00:00,0.8051132687896891,2025-02-05 18:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 18:00:00+00:00,0.7318822216780477,2025-02-05 19:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 19:00:00+00:00,0.6723167273485418,2025-02-05 20:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 20:00:00+00:00,0.6383187323397059,2025-02-05 21:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 21:00:00+00:00,0.5898811562672701,2025-02-05 22:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 22:00:00+00:00,0.5370730064864931,2025-02-05 23:00:00,Region Hovedstaden,Privat,Privat
2025-02-05 23:00:00+00:00,0.5445414633439033,2025-02-06 00:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 00:00:00+00:00,0.5416687797923225,2025-02-06 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 01:00:00+00:00,0.5542989871103567,2025-02-06 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 02:00:00+00:00,0.507271534028529,2025-02-06 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 03:00:00+00:00,0.4654196001293439,2025-02-06 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 04:00:00+00:00,0.43827501012812486,2025-02-06 05:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 05:00:00+00:00,0.4991645847470257,2025-02-06 06:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 06:00:00+00:00,0.5669657878443739,2025-02-06 07:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 07:00:00+00:00,0.5549825434142235,2025-02-06 08:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 08:00:00+00:00,0.5325935653829745,2025-02-06 09:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 09:00:00+00:00,0.5127739810539768,2025-02-06 10:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 10:00:00+00:00,0.5038882603687547,2025-02-06 11:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 11:00:00+00:00,0.49765085043588353,2025-02-06 12:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 12:00:00+00:00,0.4901802978979895,2025-02-06 13:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 13:00:00+00:00,0.4983101764887467,2025-02-06 14:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 14:00:00+00:00,0.5183301682788822,2025-02-06 15:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 15:00:00+00:00,0.6009763316259612,2025-02-06 16:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 16:00:00+00:00,0.7752008265066904,2025-02-06 17:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 17:00:00+00:00,0.8274109581691419,2025-02-06 18:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 18:00:00+00:00,0.7590164716390057,2025-02-06 19:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 19:00:00+00:00,0.7078161120643176,2025-02-06 20:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 20:00:00+00:00,0.6790271232549363,2025-02-06 21:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 21:00:00+00:00,0.6237736298828603,2025-02-06 22:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 22:00:00+00:00,0.5707568282811682,2025-02-06 23:00:00,Region Hovedstaden,Privat,Privat
2025-02-06 23:00:00+00:00,0.5898442152585501,2025-02-07 00:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 00:00:00+00:00,0.603692443210194,2025-02-07 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 01:00:00+00:00,0.5988044743377889,2025-02-07 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 02:00:00+00:00,0.5773101966375009,2025-02-07 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 03:00:00+00:00,0.5517789026438351,2025-02-07 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 04:00:00+00:00,0.5092092909828589,2025-02-07 05:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 05:00:00+00:00,0.533714023822084,2025-02-07 06:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 06:00:00+00:00,0.5922869265941689,2025-02-07 07:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 07:00:00+00:00,0.5883726982788917,2025-02-07 08:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 08:00:00+00:00,0.5768363383074477,2025-02-07 09:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 09:00:00+00:00,0.5577208098170967,2025-02-07 10:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 10:00:00+00:00,0.5549652008989162,2025-02-07 11:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 11:00:00+00:00,0.5562209100343652,2025-02-07 12:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 12:00:00+00:00,0.5481999410223699,2025-02-07 13:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 13:00:00+00:00,0.5655274609090913,2025-02-07 14:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 14:00:00+00:00,0.6021267809063894,2025-02-07 15:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 15:00:00+00:00,0.6805804932621837,2025-02-07 16:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 16:00:00+00:00,0.8058638210626431,2025-02-07 17:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 17:00:00+00:00,0.8317450363274167,2025-02-07 18:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 18:00:00+00:00,0.7469677009158561,2025-02-07 19:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 19:00:00+00:00,0.6773989415040437,2025-02-07 20:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 20:00:00+00:00,0.6412056705682003,2025-02-07 21:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 21:00:00+00:00,0.6042549916832309,2025-02-07 22:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 22:00:00+00:00,0.5715183651595563,2025-02-07 23:00:00,Region Hovedstaden,Privat,Privat
2025-02-07 23:00:00+00:00,0.6036147866056025,2025-02-08 00:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 00:00:00+00:00,0.6131655196908942,2025-02-08 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 01:00:00+00:00,0.6283790986637781,2025-02-08 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 02:00:00+00:00,0.6198643454837002,2025-02-08 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 03:00:00+00:00,0.5730700815702869,2025-02-08 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 04:00:00+00:00,0.5066993255146149,2025-02-08 05:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 05:00:00+00:00,0.46112873820983674,2025-02-08 06:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 06:00:00+00:00,0.517123937113501,2025-02-08 07:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 07:00:00+00:00,0.614014474455354,2025-02-08 08:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 08:00:00+00:00,0.681122170984896,2025-02-08 09:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 09:00:00+00:00,0.7096361953783459,2025-02-08 10:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 10:00:00+00:00,0.7243044924630478,2025-02-08 11:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 11:00:00+00:00,0.72653433361929,2025-02-08 12:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 12:00:00+00:00,0.7140752718534169,2025-02-08 13:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 13:00:00+00:00,0.7068341220853823,2025-02-08 14:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 14:00:00+00:00,0.7067238136989545,2025-02-08 15:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 15:00:00+00:00,0.7362858723787581,2025-02-08 16:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 16:00:00+00:00,0.8300294147549884,2025-02-08 17:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 17:00:00+00:00,0.8433224561127827,2025-02-08 18:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 18:00:00+00:00,0.7495850590411591,2025-02-08 19:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 19:00:00+00:00,0.6783547084794384,2025-02-08 20:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 20:00:00+00:00,0.6366559482380246,2025-02-08 21:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 21:00:00+00:00,0.5929323033792713,2025-02-08 22:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 22:00:00+00:00,0.5491655705198478,2025-02-08 23:00:00,Region Hovedstaden,Privat,Privat
2025-02-08 23:00:00+00:00,0.5564265566967121,2025-02-09 00:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 00:00:00+00:00,0.5287034610160677,2025-02-09 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 01:00:00+00:00,0.519919971404491,2025-02-09 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 02:00:00+00:00,0.500811975215009,2025-02-09 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 03:00:00+00:00,0.47432145519201,2025-02-09 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 04:00:00+00:00,0.438928347799316,2025-02-09 05:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 05:00:00+00:00,0.4285587503441429,2025-02-09 06:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 06:00:00+00:00,0.4820993353919531,2025-02-09 07:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 07:00:00+00:00,0.575945788841213,2025-02-09 08:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 08:00:00+00:00,0.6435714272340756,2025-02-09 09:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 09:00:00+00:00,0.6714071007780003,2025-02-09 10:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 10:00:00+00:00,0.6814836843050562,2025-02-09 11:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 11:00:00+00:00,0.6978145326380525,2025-02-09 12:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 12:00:00+00:00,0.6912056203121841,2025-02-09 13:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 13:00:00+00:00,0.6797150126566147,2025-02-09 14:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 14:00:00+00:00,0.6848431934206013,2025-02-09 15:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 15:00:00+00:00,0.73257955514065,2025-02-09 16:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 16:00:00+00:00,0.8455971552929056,2025-02-09 17:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 17:00:00+00:00,0.8659893868450973,2025-02-09 18:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 18:00:00+00:00,0.7740519650163873,2025-02-09 19:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 19:00:00+00:00,0.7029192357061851,2025-02-09 20:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 20:00:00+00:00,0.6607183541330253,2025-02-09 21:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 21:00:00+00:00,0.6046227701093784,2025-02-09 22:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 22:00:00+00:00,0.560799045539795,2025-02-09 23:00:00,Region Hovedstaden,Privat,Privat
2025-02-09 23:00:00+00:00,0.6046327102492572,2025-02-10 00:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 00:00:00+00:00,0.582981227827852,2025-02-10 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 01:00:00+00:00,0.6191488410201885,2025-02-10 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 02:00:00+00:00,0.5672492142873794,2025-02-10 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 03:00:00+00:00,0.501648845226148,2025-02-10 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 04:00:00+00:00,0.4622269034681483,2025-02-10 05:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 05:00:00+00:00,0.48219201610204154,2025-02-10 06:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 06:00:00+00:00,0.5361953398870002,2025-02-10 07:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 07:00:00+00:00,0.5618610763395243,2025-02-10 08:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 08:00:00+00:00,0.5695683125339825,2025-02-10 09:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 09:00:00+00:00,0.5685591192049999,2025-02-10 10:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 10:00:00+00:00,0.5777710421753718,2025-02-10 11:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 11:00:00+00:00,0.5953678806270598,2025-02-10 12:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 12:00:00+00:00,0.5880818610237407,2025-02-10 13:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 13:00:00+00:00,0.5914006781662217,2025-02-10 14:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 14:00:00+00:00,0.6121904545692094,2025-02-10 15:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 15:00:00+00:00,0.6882310887139061,2025-02-10 16:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 16:00:00+00:00,0.8332796532002873,2025-02-10 17:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 17:00:00+00:00,0.8644854796218273,2025-02-10 18:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 18:00:00+00:00,0.7825617439081671,2025-02-10 19:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 19:00:00+00:00,0.7193062860726371,2025-02-10 20:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 20:00:00+00:00,0.6834555711540273,2025-02-10 21:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 21:00:00+00:00,0.6295402457012648,2025-02-10 22:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 22:00:00+00:00,0.5748701462423996,2025-02-10 23:00:00,Region Hovedstaden,Privat,Privat
2025-02-10 23:00:00+00:00,0.5925889138144056,2025-02-11 00:00:00,Region Hovedstaden,Privat,Privat
2025-02-11 00:00:00+00:00,0.6138624431290541,2025-02-11 01:00:00,Region Hovedstaden,Privat,Privat
2025-02-11 01:00:00+00:00,0.6210620876245131,2025-02-11 02:00:00,Region Hovedstaden,Privat,Privat
2025-02-11 02:00:00+00:00,0.5689430117604706,2025-02-11 03:00:00,Region Hovedstaden,Privat,Privat
2025-02-11 03:00:00+00:00,0.5018198557908384,2025-02-11 04:00:00,Region Hovedstaden,Privat,Privat
2025-02-11 04:00:00+00:00,0.468410929231016,2025-02-11 05:00:00,Region Hovedstaden,Privat,Privat
